,int_list,area,ecc,patch,time,tfmt,cx,cy,geom,angle
25,25,932,0.9333612280918604,"Ellipse(xy=(60.409377003785224, 33.8782316980632), width=500, height=125, angle=9.476798871028794)",25500.0,2021-06-12 07:05:00,60409.37700378522,33878.2316980632,"LINEARRING (70.69989011028962 -27.76879045227964, 136.095815630448 -16.85248654653726, 197.7378239451789 0.1137025770294429, 242.0499782131424 19.39317069359167, 286.3621324811059 38.67263881015388, 309.7265415815922 58.69130274404116, 306.9974656051566 75.04028412408076, 304.268389628721 91.38926550412035, 275.6686455407311 102.7337424164461, 227.4969950141459 106.5752254985211, 179.3253444875605 110.4167085805961, 115.5147894174392 106.4415577541484, 50.11886389728084 95.52525384840604, -15.27706162287753 84.60894994266367, -76.91906993760851 67.64276081909696, -121.231224205572 48.36329270253474, -165.5433784735354 29.08382458597252, -188.9077875740217 9.065160652085247, -186.1787115975861 -7.283820727954343, -183.4496356211505 -23.63280210799393, -154.8498915331606 -34.97727902031974, -106.6782410065754 -38.81876210239471, -58.50659047999009 -42.66024518446967, 5.303964590131251 -38.68509435802201, 70.69989011028962 -27.76879045227964)",9.476798871028794
26,26,914,0.9351389715148215,"Ellipse(xy=(65.97535154344887, 28.31225715840049), width=500, height=125, angle=11.030786581016146)",25800.0,2021-06-12 07:10:00,65975.35154344887,28312.25715840049,"LINEARRING (77.93387796819516 -33.03302502163879, 143.0097139862798 -20.34727190454024, 204.1689473382359 -1.715660641662677, 247.9419667646177 18.75841264683896, 291.7149861909995 39.23248593534058, 314.5279185428806 59.8774038528645, 311.356480263606 76.14636285738568, 308.1850419843313 92.41532186190685, 279.2881669619056 102.9800335120709, 231.0300565087445 105.513742693455, 182.7719460555833 108.0474518748392, 119.0926611367873 102.3432924555383, 54.01682511870257 89.65753933843976, -11.05901089938213 76.97178622134123, -72.21824425133816 58.34017495846366, -115.9912636777199 37.86610166996203, -159.7642831041018 17.3920283814604, -182.5772154559829 -3.252889536063524, -179.4057771767082 -19.5218485405847, -176.2343388974336 -35.79080754510587, -147.3374638750079 -46.35551919526996, -99.0793534218467 -48.88922837665407, -50.82124296868554 -51.42293755803818, 12.85804195011046 -45.71877813873733, 77.93387796819516 -33.03302502163879)",11.030786581016146
27,27,916,0.9304134095193827,"Ellipse(xy=(60.409377003785224, 22.74628261873685), width=500, height=125, angle=11.912757201090002)",26100.0,2021-06-12 07:15:00,60409.37700378522,22746.28261873685,"LINEARRING (73.31075515131386 -38.40765790756505, 138.1836135704775 -24.72171599157765, 199.0488106290468 -5.150907386118558, 242.5014931482623 15.9945244753877, 285.9541756674777 37.13995633689396, 308.4466245879897 58.1335806040605, 305.0251391089928 74.3517952088514, 301.603653629996 90.57000981364229, 272.5475828857988 100.6886693701751, 224.2561891987234 102.4792565602415, 175.964795511648 104.269843750308, 112.3808572754202 97.58616506102615, 47.50799885625658 83.90022314503875, -17.364859562907 70.21428122905135, -78.23005662147641 50.64347262359226, -121.6827391406918 29.498040762086, -165.1354216599073 8.352608900579742, -187.6278705804193 -12.64101536658681, -184.2063851014224 -28.8592299713777, -180.7848996224255 -45.0774445761686, -151.7288288782283 -55.19610413270137, -103.4374351911529 -56.9866913227678, -55.14604150407759 -58.77727851283425, 8.437896732150271 -52.09359982355246, 73.31075515131386 -38.40765790756505)",11.912757201090002
28,28,970,0.9424161819526183,"Ellipse(xy=(54.84340246412158, 17.18030807907274), width=500, height=125, angle=12.567359809593206)",26400.0,2021-06-12 07:20:00,54843.40246412158,17180.30807907274,"LINEARRING (68.44260539837416 -43.82224661786611, 133.1548718525651 -29.39604351509459, 193.7925055357754 -9.131144212339496, 237.0007714612985 12.50934243733196, 280.2090373868217 34.1498290870034, 302.4601720275699 55.39905320253528, 298.853621251877 71.57711981608303, 295.2470704761841 87.75518642963077, 266.0772931801098 97.54122806096629, 217.7685942342146 98.77998262914943, 169.4598952883193 100.0187371973326, 105.95646598406 92.60906587878311, 41.24419952986901 78.18286277601159, -23.46806692432197 63.75665967324008, -84.10570060753223 43.49176037048498, -127.3139665330554 21.85127372081353, -170.5222324585785 0.2107870711420858, -192.7733670993267 -21.0384370443898, -189.1668163236338 -37.21650365793754, -185.560265547941 -53.39457027148528, -156.3904882518666 -63.1806119028208, -108.0817893059714 -64.41936647100394, -59.77309036007617 -65.65812103918709, 3.730338944183174 -58.24844972063762, 68.44260539837416 -43.82224661786611)",12.567359809593206
29,29,922,0.9500591257923818,"Ellipse(xy=(43.71145338479616, 6.048358999746852), width=500, height=125, angle=12.580385370083565)",26700.0,2021-06-12 07:25:00,43711.45338479616,6048.358999746852,"LINEARRING (57.32452422225356 -54.95110249274803, 122.0335093668146 -40.51018814629484, 182.6665344828275 -20.23150407333395, 225.8698795670184 1.418804937431886, 269.0732246512093 23.06911394819772, 291.319527941389 44.32339606343619, 287.7092993547757 60.50064234957646, 284.0990707681624 76.67788863571673, 254.927069477787 86.45729858863, 206.6180901631405 87.68507067757352, 158.309110848494 88.91284276651704, 94.80736769189984 81.48873483869494, 30.09838254733876 67.04782049224174, -34.61060259722233 52.60690614578854, -95.24362771323516 32.32822207282766, -138.4469727974261 10.67791306206182, -181.650317881617 -10.97239594870402, -203.8966211717967 -32.22667806394249, -200.2863925851834 -48.40392435008275, -196.6761639985701 -64.58117063622302, -167.5041627081947 -74.36058058913629, -119.1951833935481 -75.58835267807981, -70.88620407890164 -76.81612476702334, -7.384460922307525 -69.39201683920123, 57.32452422225356 -54.95110249274803)",12.580385370083565
30,30,904,0.9495142141769207,"Ellipse(xy=(32.57950430546887, 0.482384460083209), width=500, height=125, angle=11.919174187345812)",27000.0,2021-06-12 07:30:00,32579.504305468872,482.38446008320904,"LINEARRING (45.48773146286065 -60.67011076008891, 110.35905668336 -46.97690332951096, 171.2220614778195 -27.39927809457506, 214.6723754882035 -6.248979772226123, 258.1226894985876 14.90131855012281, 280.6127870438019 35.89746178452549, 277.1894851861574 52.11529308965032, 273.7661833285129 68.33312439477515, 244.7089795015893 78.44852967945963, 196.4173855760274 80.23370834109717, 148.1257916504655 82.01888700273473, 84.54260236857641 75.32808711083328, 19.6712771480771 61.63487968025533, -45.20004807242222 47.94167224967738, -106.0630528668817 28.36404701474148, -149.5133668772658 7.21374869239254, -192.9636808876498 -13.9365496299564, -215.4537784328641 -34.93269286435907, -212.0304765752196 -51.1505241694839, -208.6071747175751 -67.36835547460873, -179.5499708906515 -77.4837607592932, -131.2583769650896 -79.26893942093075, -82.96678303952773 -81.05411808256831, -19.38359375763866 -74.36331819066686, 45.48773146286065 -60.67011076008891)",11.919174187345812
31,31,797,0.9365844084489149,"Ellipse(xy=(15.881580686477944, -5.083590079579502), width=500, height=125, angle=10.726187390424823)",27300.0,2021-06-12 07:35:00,15881.580686477944,-5083.590079579502,"LINEARRING (27.51381226357554 -66.49157969442338, 92.65616910607315 -54.1519641977667, 153.9135882006589 -35.84575300264826, 197.7948340177327 -15.60467664127671, 241.6760798348066 4.636399720094825, 264.5984430200176 25.15974701818646, 261.5135391458534 41.44533622881087, 258.4286352716892 57.73092543943527, 229.5883330752708 68.44911033857123, 181.3443743607367 71.23933511010166, 133.1004156462026 74.02955988163211, 69.39170595187797 68.66401503192105, 4.249349109380352 56.32439953526438, -60.89300773311726 43.98478403860769, -122.150426827703 25.67857284348925, -166.0316726447768 5.437496482117708, -209.9129184618507 -14.80357987925383, -232.8352816470617 -35.32692717734547, -229.7503777728976 -51.61251638796987, -226.6654738987334 -67.89810559859428, -197.8251717023149 -78.61629049773025, -149.5812129877808 -81.40651526926068, -101.3372542732467 -84.19674004079113, -37.62854457892208 -78.83119519108007, 27.51381226357554 -66.49157969442338)",10.726187390424823
32,32,819,0.940140647248412,"Ellipse(xy=(21.44755522614159, -10.649564619243145), width=500, height=125, angle=10.490066335792575)",27600.0,2021-06-12 07:40:00,21447.555226141587,-10649.564619243145,"LINEARRING (32.8266209005014 -72.10497011280903, 98.0192770951042 -60.03391614503377, 159.3516173387301 -41.98030701305937, 203.3159055883262 -21.920240576685, 247.2801938379224 -1.860174140310628, 270.2869406923489 18.5685340295454, 267.2691772004051 34.8666980781961, 264.2514137084613 51.16486212684681, 235.4555268924499 62.00180915044483, 187.2234765845125 64.99082735345388, 138.9914262765749 67.97984555646292, 75.26114574638459 62.87689484209799, 10.06848955178178 50.80584087432273, -55.12416664282102 38.73478690654748, -116.4565068864469 20.68117777457307, -160.4207951360431 0.6211113381987072, -204.3850833856392 -19.43895509817566, -227.3918302400657 -39.86766326803169, -224.3740667481219 -56.16582731668239, -221.3563032561781 -72.4639913653331, -192.5604164401668 -83.30093838893113, -144.3283661322293 -86.28995659194018, -96.09631582429176 -89.27897479494922, -32.36603529410141 -84.17602408058428, 32.8266209005014 -72.10497011280903)",10.490066335792575
33,33,776,0.9314997171547172,"Ellipse(xy=(15.881580686477944, -16.215539158907255), width=500, height=125, angle=9.87693885273088)",27900.0,2021-06-12 07:45:00,15881.580686477944,-16215.539158907255,"LINEARRING (26.60236736184707 -77.78919207199361, 91.92046188534519 -66.41644862900728, 153.4424801439248 -49.02018374711373, 197.6189117133665 -29.43172284494589, 241.7953432828084 -9.843261942778049, 265.0193781995699 10.33808391169469, 262.1761923388233 26.66760754256922, 259.3330064780768 42.99713117344375, 230.6547333718079 54.1415993058876, 182.4574297977508 57.64657218959447, 134.2601262236937 61.15154507330136, 70.47888853460695 56.73085719716544, 5.160794011108825 45.3581137541791, -60.1573005123893 33.98537031119276, -121.6793187709689 16.58910542929922, -165.8557503404107 -2.999355472868622, -210.0321819098525 -22.58781637503646, -233.2562168266141 -42.7691622295092, -230.4130309658675 -59.09868586038373, -227.5698451051209 -75.42820949125826, -198.891571998852 -86.57267762370211, -150.6942684247949 -90.07765050740898, -102.4969648507379 -93.58262339111587, -38.71572716165107 -89.16193551497994, 26.60236736184707 -77.78919207199361)",9.87693885273088
34,34,754,0.9308103987894358,"Ellipse(xy=(21.44755522614159, -16.215539158907255), width=500, height=125, angle=9.45512839720023)",28200.0,2021-06-12 07:50:00,21447.555226141587,-16215.539158907255,"LINEARRING (31.71475139147979 -77.86644898919658, 97.11480101073261 -66.97487998377335, 158.7632218873603 -50.03200638251614, 203.0826648876966 -30.76929943709258, 247.402107888033 -11.50659249166901, 270.7740867986547 8.503233097632357, 268.0511945472989 24.85324550244556, 265.3283022959431 41.20325790725877, 236.7328509742146 52.55855103511175, 188.5626568231303 56.41825337754336, 140.392462672046 60.27795571997496, 76.58040868005619 56.32693967680529, 11.18035906080338 45.43537067138207, -54.21969055844943 34.54380166595885, -115.8681114350771 17.60092806470163, -160.1875544354134 -1.661778880721933, -204.5069974357498 -20.9244858261455, -227.8789763463715 -40.93431141544687, -225.1560840950157 -57.28432382026007, -222.4331918436599 -73.63433622507327, -193.8377405219315 -84.98962935292627, -145.6675463708471 -88.84933169535788, -97.49735221976277 -92.70903403778948, -33.68529822777302 -88.75801799461979, 31.71475139147979 -77.86644898919658)",9.45512839720023
35,35,760,0.9305498095993345,"Ellipse(xy=(15.881580686477944, -21.781513698569967), width=500, height=125, angle=9.04202169278807)",28500.0,2021-06-12 07:55:00,15881.580686477944,-21781.51369856997,"LINEARRING (25.70400632520283 -83.50484765398524, 91.18088435444839 -73.08509673834797, 152.9498611198615 -56.58714923558697, 197.407036452585 -37.64448658851411, 241.8642117853086 -18.70182394144125, 265.3798542370483 1.138969349018168, 262.774916508139 17.50818885632956, 260.1699787792297 33.87740836364095, 231.6571424969836 45.4385798204888, 183.5160288988991 49.64548940611795, 135.3749153008146 53.85239899174709, 71.53603307699863 50.36157117248258, 6.059155047753062 39.9418202568453, -59.4177229814925 29.52206934120803, -121.1866997469056 13.02412183844704, -165.6438750796291 -5.918540808625817, -210.1010504123527 -24.86120345569868, -233.6166928640924 -44.7019967461581, -231.0117551351831 -61.07121625346949, -228.4068174062738 -77.44043576078089, -199.8939811240277 -89.00160721762873, -151.7528675259432 -93.20851680325788, -103.6117539278587 -97.41542638888703, -39.77287170404274 -93.92459856962252, 25.70400632520283 -83.50484765398524)",9.04202169278807
36,36,746,0.9298430285640674,"Ellipse(xy=(21.44755522614159, -27.34748823823268), width=500, height=125, angle=8.78539008480513)",28800.0,2021-06-12 08:00:00,21447.555226141587,-27347.48823823268,"LINEARRING (30.99342034163014 -89.1141981975376, 96.51631217366432 -78.98782611429992, 158.3585644916592 -62.76671053344513, 202.9001390368244 -44.02336388022361, 247.4417135819895 -25.28001722700208, 271.0459880841707 -5.544750734287003, 268.5143950633613 10.83597222372154, 265.9828020425519 27.21669518173008, 237.5220348555192 38.90546113192027, 189.4002471259163 43.32795504739075, 141.2784593963133 47.75044896286125, 77.42458194268721 44.54559380430995, 11.90169011065303 34.41922172107225, -53.62120172138114 24.29284963783456, -115.463454039376 8.071734056979771, -160.0050285845412 -10.67161259624175, -204.5466031297063 -29.41495924946327, -228.1508776318876 -49.15022574217835, -225.6192846110781 -65.5309487001869, -223.0876915902687 -81.91167165819544, -194.626924403236 -93.60043760838562, -146.5051366736331 -98.0229315238561, -98.38334894403017 -102.4454254393266, -34.52947149040403 -99.2405702807753, 30.99342034163014 -89.1141981975376)",8.78539008480513
37,37,741,0.9270589074532201,"Ellipse(xy=(27.01352976580523, -27.34748823823268), width=500, height=125, angle=9.440362121263753)",29100.0,2021-06-12 08:05:00,27013.52976580523,-27347.48823823268,"LINEARRING (37.26483690964486 -89.00104208424112, 102.6676913335583 -78.12632834984746, 164.3204766824477 -61.19934335033347, 208.6448825982904 -41.94805905725478, 252.9692885141331 -22.69677476417608, 276.3464235834374 -2.692973268852505, 273.627745149839 13.65774033712586, 270.9090667162405 30.00845394310422, 242.3165428317891 41.37111631729606, 194.1473450034202 45.24323296027026, 145.9781471750513 49.11534960324446, 82.16507704587906 45.18077934216944, 16.7622226219656 34.30606560777576, -48.64063180194786 23.43135187338209, -110.2934171508372 6.504366873868115, -154.61782306668 -12.74691741921057, -198.9422289825227 -31.99820171228927, -222.319364051827 -52.00200320761285, -219.6006856182285 -68.35271681359121, -216.8820071846301 -84.70343041956957, -188.2894833001786 -96.06609279376141, -140.1202854718098 -99.9382094367356, -91.95108764344089 -103.8103260797098, -28.13801751426859 -99.87575581863479, 37.26483690964486 -89.00104208424112)",9.440362121263753
38,38,729,0.9227462050940116,"Ellipse(xy=(27.01352976580523, -27.34748823823268), width=500, height=125, angle=9.741126761636696)",29400.0,2021-06-12 08:10:00,27013.52976580523,-27347.48823823268,"LINEARRING (37.58833423374909 -88.94638035866578, 102.9332028213668 -77.72849665149553, 164.4962837584847 -60.47811033756414, 208.7190230425575 -40.99441877414989, 252.9417623266303 -21.51072721073564, 276.2135691743302 -1.384487513361655, 273.4090982475376 14.95172963354278, 270.6046273207451 31.28794678044721, 241.9528512485715 42.50036160611389, 193.7639911445477 46.11956988972378, 145.5751310405238 49.73877817333369, 81.78359388547909 45.46928758937067, 16.43872529786137 34.25140388220042, -48.90614328975636 23.03352017503017, -110.4692242268743 5.783133861098783, -154.691963510947 -13.70055770231547, -198.9147027950198 -33.18424926572972, -222.1865096427197 -53.3104889631037, -219.3820387159272 -69.64670611000813, -216.5775677891346 -85.98292325691256, -187.9257917169611 -97.19533808257924, -139.7369316129372 -100.8145463661891, -91.54807150891337 -104.4337546497991, -27.75653435386863 -100.164264065836, 37.58833423374909 -88.94638035866578)",9.741126761636696
39,39,733,0.9238991929845888,"Ellipse(xy=(32.57950430546887, -32.91346277789678), width=500, height=125, angle=10.476567020514567)",29700.0,2021-06-12 08:15:00,32579.504305468872,-32913.462777896784,"LINEARRING (43.94409030978219 -94.37154755891291, 109.1395887257354 -82.31585380467089, 170.4761808326995 -64.27669553290251, 214.4451941640736 -44.22698796918034, 258.4142074954477 -24.17728040545816, 281.4257668680939 -3.753993364631814, 278.4118434295334 12.54488123935649, 275.3979199909729 28.84375584334478, 246.6045872401588 39.6874870929517, 198.3732425060182 42.6878690456082, 150.1418977718777 45.68825099826468, 86.41041671710875 40.60031575736137, 21.21491830115556 28.54462200311934, -43.98058011479765 16.48892824887732, -105.3171722217617 -1.550230022891057, -149.2861855531359 -21.59993758661323, -193.25519888451 -41.6496451503354, -216.2667582571561 -62.07293219116175, -213.2528348185956 -78.37180679515005, -210.2389113800351 -94.67068139913835, -181.445578629221 -105.5144126487453, -133.2142338950805 -108.5147946014018, -84.98288916093995 -111.5151765540582, -21.25140810617101 -106.4272413131549, 43.94409030978219 -94.37154755891291)",10.476567020514567
40,40,724,0.9186548609005237,"Ellipse(xy=(38.145478845132516, -38.479437317560894), width=500, height=125, angle=11.760919137637408)",30000.0,2021-06-12 08:20:00,38145.478845132515,-38479.43731756089,"LINEARRING (50.88474940370964 -99.66735267374352, 115.7936487436986 -86.15337649824998, 176.7104961105335 -66.74393371037627, 220.2190629445734 -45.71372879522603, 263.7276297786134 -24.6835238800758, 286.2756343137364 -3.749579918249637, 282.897140269863 12.4776449167476, 279.5186462259896 28.70486975174484, 250.4894926771758 38.90049442864404, 202.2030137458934 40.81905095482442, 153.9165348146109 42.7376074810048, 90.31510762654435 36.22245421411527, 25.40620828655539 22.70847803862173, -39.50269105343355 9.194501863128195, -100.4195384202684 -10.21494092474553, -143.9281052543084 -31.24514583989576, -187.4366720883484 -52.27535075504599, -209.9846766234714 -73.20929471687215, -206.606182579598 -89.4365195518694, -203.2276885357246 -105.6637443868666, -174.1985349869108 -115.8593690637658, -125.9120560556284 -117.7779255899462, -77.62557712434591 -119.6964821161266, -14.02414993627931 -113.1813288492371, 50.88474940370964 -99.66735267374352)",11.760919137637408
41,41,695,0.9159926836609112,"Ellipse(xy=(43.71145338479616, -38.47943731755996), width=500, height=125, angle=12.701807326965355)",30300.0,2021-06-12 08:25:00,43711.45338479616,-38479.43731755996,"LINEARRING (57.45376440454982 -99.44991285971361, 122.1320008935631 -84.87189892530228, 182.7219150388852 -64.46476619401197, 225.8792815281402 -42.7229487806156, 269.0366480173951 -20.98113136721924, 291.2378590370136 0.3202476392013764, 287.5933555534108 16.4898067614547, 283.9488520698079 32.65936588370803, 254.7561916495374 42.37693224054728, 206.4447189056553 43.50232463543518, 158.1332461617732 44.62771703032308, 94.6473788540558 37.06905215900502, 29.96914236504249 22.49103822459369, -34.70909412397083 7.913024290182349, -95.2990082692929 -12.49410844110795, -138.4563747585478 -34.23592585450432, -181.6137412478028 -55.97774326790068, -203.8149522674213 -77.27912227432131, -200.1704487838184 -93.44868139657463, -196.5259453002156 -109.6182405188279, -167.333284879945 -119.3358068756672, -119.021812136063 -120.4611992705551, -70.7103393921809 -121.586591665443, -7.224472084463493 -114.0279267941249, 57.45376440454982 -99.44991285971361)",12.701807326965355
42,42,702,0.9169894750468526,"Ellipse(xy=(43.71145338479616, -44.04541185722314), width=500, height=125, angle=14.449779392774355)",30600.0,2021-06-12 08:30:00,43711.45338479616,-44045.41185722314,"LINEARRING (59.30716039124861 -104.5683324986536, 123.510625091894 -88.02421311944195, 183.4498634624929 -65.77839405152429, 225.9239539775403 -42.73025873334958, 268.3980444925877 -19.68212341517488, 289.9391657953209 2.286549993425304, 285.803135950518 18.33741616858666, 281.6671061057151 34.38828234374801, 252.1916136301657 43.21085915761788, 203.8682936142181 42.86207647219194, 155.5449735982705 42.51329378676598, 92.3192110789891 33.02162816341897, 28.11574637834371 16.47750878420733, -36.08771832230168 -0.06661059500431321, -96.02695669290054 -22.31242966292199, -138.5010472079479 -45.36056498109669, -180.9751377229954 -68.40870029927139, -202.5162590257286 -90.37737370787158, -198.3802291809257 -106.4282398830329, -194.2441993361228 -122.4791060581943, -164.7687068605734 -131.3016828720642, -116.4453868446258 -130.9529001866382, -68.12206682867821 -130.6041175012122, -4.89630430939679 -121.1124518778653, 59.30716039124861 -104.5683324986536)",14.449779392774355
43,43,721,0.9163836643859028,"Ellipse(xy=(43.71145338479616, -49.61138639688678), width=500, height=125, angle=15.307188817410225)",30900.0,2021-06-12 08:35:00,43711.45338479616,-49611.38639688678,"LINEARRING (60.21108272807619 -109.89415534071, 124.1597915300187 -92.39114393795464, 183.7594308875518 -69.25088138754265, 225.8838720160107 -45.56974192297454, 268.0083131444698 -21.88860245840642, 289.2182820107777 0.3999537757477398, 284.8425291600889 16.38713097623337, 280.4667763094001 32.374308176719, 250.8625625801109 40.75482413836323, 202.549872424615 39.68296749478383, 154.2371822691192 38.61111085120444, 91.16053284345865 28.17439394969173, 27.21182404151612 10.6713825469364, -36.73688476042642 -6.831628855818927, -96.33652411795944 -29.97189140623092, -138.4609652464184 -53.65303087079902, -180.5854063748774 -77.33417033536713, -201.7953752411854 -99.62272656952129, -197.4196223904966 -115.6099037700069, -193.0438695398077 -131.5970809704926, -163.4396558105186 -139.9775969321368, -115.1269656550227 -138.9057402885574, -66.81427549952684 -137.833883644978, -3.737626073866338 -127.3971667434653, 60.21108272807619 -109.89415534071)",15.307188817410225
44,44,707,0.9135113010959259,"Ellipse(xy=(43.71145338479616, -55.17736093654996), width=500, height=125, angle=16.580819720316647)",31200.0,2021-06-12 08:40:00,43711.45338479616,-55177.36093654996,"LINEARRING (61.54692490142291 -115.0784957820568, 125.0907915196087 -96.15840643737235, 184.161362720511 -71.69912638972735, 225.7490308399732 -47.08752816631247, 267.3366989594355 -22.47592994289758, 288.0460151029947 0.2785584754106196, 283.3159927668236 16.16452512995706, 278.5859704306524 32.05049178450349, 248.8027949874437 39.77091786289149, 200.5258651298406 37.62546913374293, 152.2489352722376 35.48002040459436, 89.41984848635516 23.64386325364136, 25.8759818681694 4.723773908956893, -37.66788475001636 -14.19631543572758, -96.73845595091871 -38.65559548337256, -138.3261240703809 -63.26719370678745, -179.9137921898431 -87.87879193020234, -200.6231083334024 -110.6332803485105, -195.8930859972313 -126.519247003057, -191.1630636610601 -142.4052136576034, -161.3798882178514 -150.1256397359914, -113.1029583602483 -147.9801910068429, -64.82602850264524 -145.8347422776943, -1.996941716762848 -133.9985851267413, 61.54692490142291 -115.0784957820568)",16.580819720316647
45,45,709,0.9103752537373423,"Ellipse(xy=(54.84340246412158, -55.17736093655089), width=500, height=125, angle=17.15448413853876)",31500.0,2021-06-12 08:45:00,54843.40246412158,-55177.36093655089,"LINEARRING (73.2777200963298 -114.8969216636264, 136.6289706381645 -95.34156893384126, 195.4516906829426 -70.29209051644384, 236.7908589067904 -45.26534327902311, 278.1300271306382 -20.23859604160237, 298.6104835548698 2.722096956823314, 293.7216453724236 18.55990959228199, 288.8328071899772 34.39772222774067, 258.9738263839388 41.81956725020182, 210.7207968982281 39.19086944017071, 162.4677674125173 36.56217163013961, 99.76033537374806 24.09755252030973, 36.40908483191336 4.542199790524599, -26.94216570992134 -15.01315293926052, -85.76488575469945 -40.06263135665794, -127.1040539785472 -65.08937859407868, -168.443222202395 -90.1161258314994, -188.9236786266267 -113.0768188299251, -184.0348404441804 -128.9146314653838, -179.1460022617341 -144.7524441008424, -149.2870214556957 -152.1742891233036, -101.0339919699849 -149.5455913132725, -52.78096248427413 -146.9168935032414, 9.9264695544951 -134.4522743934115, 73.2777200963298 -114.8969216636264)",17.15448413853876
46,46,739,0.9145713895249113,"Ellipse(xy=(60.409377003785224, -60.74333547621407), width=500, height=125, angle=17.854426250182414)",31800.0,2021-06-12 08:50:00,60409.37700378522,-60743.33547621407,"LINEARRING (79.57185269472168 -120.2332465989773, 142.6794880886468 -99.90545477133334, 201.1918147078086 -74.13926770256948, 242.2221717775324 -48.60938902177078, 283.2525288472562 -23.07951034097208, 303.4509694517492 0.1296584390505089, 298.3690214948382 15.9065672875318, 293.2870735379272 31.6834761360131, 263.3396555604269 38.74001032736341, 215.1223387667653 35.52205011241104, 166.9050219731037 32.30408989745867, 104.3545367067739 19.07436747419314, 41.24690131284876 -1.253424353450832, -21.86073408107642 -21.5812161810948, -80.37306070023816 -47.34740324985866, -121.403417769962 -72.87728193065736, -162.4337748396857 -98.40716061145606, -182.6322154441787 -121.6163293914786, -177.5502674872677 -137.3932382399599, -172.4683195303567 -153.1701470884412, -142.5209015528564 -160.2266812797915, -94.30358475919486 -157.0087210648392, -46.0862679655333 -153.7907608498868, 16.46421730079652 -140.5610384266213, 79.57185269472168 -120.2332465989773)",17.854426250182414
47,47,727,0.9086773070990515,"Ellipse(xy=(65.97535154344887, -60.74333547621407), width=500, height=125, angle=18.30937466192737)",32100.0,2021-06-12 08:55:00,65975.35154344887,-60743.33547621407,"LINEARRING (85.60958876483579 -120.079216094389, 148.5538266895154 -99.25097378540018, 206.8597184083247 -73.02099564350158, 247.6860680372645 -47.16612989832894, 288.5124176662043 -21.31126415315632, 308.5259345933957 2.057553928163713, 303.3188740161485 17.79361340933362, 298.1118134389013 33.52967289050352, 268.1093087893096 40.34819421583731, 219.9190634719285 36.74747720724488, 171.7288181545475 33.14676019865246, 109.2853522467416 19.42078745094963, 46.34111432206194 -1.407454858039166, -16.60312360261767 -22.23569716702796, -74.90901532142702 -48.46567530892656, -115.7353649503668 -74.32054105409921, -156.5617145793066 -100.1754067992718, -176.575231506498 -123.5442248805919, -171.3681709292508 -139.2802843617617, -166.1611103520036 -155.0163438429317, -136.1586057024118 -161.8348651682655, -87.96836038503075 -158.234148159673, -39.77811506764972 -154.6334311510806, 22.66535084015618 -140.9074584033778, 85.60958876483579 -120.079216094389)",18.30937466192737
48,48,759,0.912646986049324,"Ellipse(xy=(65.97535154344887, -66.30931001587678), width=500, height=125, angle=18.400942591349324)",32400.0,2021-06-12 09:00:00,65975.35154344887,-66309.31001587678,"LINEARRING (85.70439199155582 -125.6137361828751, 148.6152626443921 -104.6849254354217, 206.8791601703081 -78.36179857823458, 247.6641374188549 -52.44171876429779, 288.4491146674017 -26.52163895036099, 308.4252588983057 -3.120865886658017, 303.1930562114423 12.60685177655107, 297.960853524579 28.33456943976014, 267.9474900939285 35.10513321927678, 219.7630608445347 31.42740502982517, 171.5786315951408 27.74967684037352, 109.1571817481782 13.923926898575, 46.24631109534191 -7.004883848878414, -16.66455955749443 -27.93369459633183, -74.92845708341038 -54.25682145351896, -115.7134343319572 -80.17690126745576, -156.498411580504 -106.0969810813926, -176.4745558114079 -129.4977541450955, -171.2423531245446 -145.2254718083046, -166.0101504376812 -160.9531894715137, -135.9967870070308 -167.7237532510303, -87.81235775763692 -164.0460250615787, -39.62792850824303 -160.3682968721271, 22.79352133871949 -146.5425469303286, 85.70439199155582 -125.6137361828751)",18.400942591349324
49,49,766,0.9150202019919753,"Ellipse(xy=(71.54132608311251, -71.87528455554136), width=500, height=125, angle=18.759272462720226)",32700.0,2021-06-12 09:05:00,71541.32608311251,-71875.28455554135,"LINEARRING (91.64087030402938 -131.0551656141529, 154.4196219615296 -109.7333198702559, 212.517755342698 -83.04632565820631, 253.1398309259118 -56.8716836924221, 293.7619065091257 -30.69704172663788, 313.5913117535329 -7.171795586248962, 308.2608503175586 8.522892328126105, 302.9303888815844 24.21758024250117, 272.8752693308488 30.80030818035488, 224.7147828911735 26.82130672029297, 176.554296451498 22.84230526023107, 114.2205335196959 8.626442246967116, 51.44178186219564 -12.69540349692983, -11.3369697953046 -34.01724924082678, -69.43510317647294 -60.7042434528764, -110.0571787596868 -86.87888541866062, -150.6792543429007 -113.0535273844448, -170.5086595873078 -136.5787735248338, -165.1781981513336 -152.2734614392088, -159.8477367153594 -167.9681493535839, -129.7926171646238 -174.5508772914376, -81.63213072494842 -170.5718758313757, -33.47164428527302 -166.5928743713138, 28.86211864652913 -152.3770113580498, 91.64087030402938 -131.0551656141529)",18.759272462720226
