,int_list,area,ecc,patch,time,tfmt,cx,cy,geom,angle
157,157,3229,0.8355142210795987,"Ellipse(xy=(-0.8163429325129837, -77.44125909520406), width=500, height=125, angle=58.36036361863235)",22320.0,2021-10-27 06:12:00,-816.3429325129837,-77441.25909520406,"LINEARRING (52.39392235436164 -110.2271961429754, 87.17365092025688 -53.78108691936926, 114.9270048708388 3.815268060296901, 129.5416301367088 49.87694014309835, 144.1562554025786 95.93861222589979, 144.438932564474 126.7048699108206, 130.3274052585724 135.3998020522944, 116.2158779526709 144.0947341937682, 88.86228987821447 130.0084380955825, 54.29095131054036 96.24325697116711, 19.71961274286623 62.47807584675166, -19.24687965349235 11.79078717617345, -54.0266082193876 -44.6553220474327, -88.80633678528284 -101.1014312710389, -116.5596907358648 -158.697786250705, -131.1743160017347 -204.7594583335065, -145.7889412676046 -250.8211304163079, -146.0716184294999 -281.5873881012287, -131.9600911235984 -290.2823202427026, -117.8485638176969 -298.9772523841763, -90.49497574324043 -284.8909562859907, -55.92363717556632 -251.1257751615752, -21.3522986078922 -217.3605940371598, 17.61419378846638 -166.6733053665816, 52.39392235436164 -110.2271961429754)",58.36036361863235
158,158,3160,0.8215257270753085,"Ellipse(xy=(-6.382317472176626, -77.44125909520406), width=500, height=125, angle=55.464028705405426)",22380.0,2021-10-27 06:13:00,-6382.317472176626,-77441.25909520406,"LINEARRING (45.10333418193835 -112.873979478363, 82.69080333012613 -58.25736178159733, 113.3189942439208 -2.136931599727347, 130.2424033815305 43.1274377197098, 147.1658125191401 88.39180703914693, 149.0027184846506 119.1044802342089, 135.3485640604592 128.5013475212558, 121.6944096362677 137.8982148083028, 93.66399605170207 125.2120635956221, 57.43069654466429 93.23687143734679, 21.19739703762652 61.2616792790715, -20.28049997810383 12.60807898472058, -57.8679691262916 -42.00853871204511, -95.45543827447938 -96.6251564088108, -126.083629188274 -152.7455865906808, -143.0070383258837 -198.0099559101179, -159.9304474634934 -243.274325229555, -161.7673534290039 -273.986998424617, -148.1131990048124 -283.3838657116639, -134.459044580621 -292.7807329987109, -106.4286309960553 -280.0945817860302, -70.19533148901755 -248.1193896277549, -33.96203198197977 -216.1441974694796, 7.515865033750576 -167.4905971751287, 45.10333418193835 -112.873979478363)",55.464028705405426
159,159,3782,0.8511942351362601,"Ellipse(xy=(-17.51426655150205, -55.17736093654996), width=500, height=125, angle=57.73707416860749)",22440.0,2021-10-27 06:14:00,-17514.26655150205,-55177.36093654996,"LINEARRING (35.33619705144361 -88.54019200577602, 70.7279019487839 -32.47576487002259, 99.10616062761274 24.81527454110586, 114.2209910055176 70.71523978480182, 129.3358213834225 116.6152050284978, 129.9531645093406 147.3765672508976, 115.9370577254022 156.2244934752327, 101.9209509414639 165.0724196995677, 74.41574728394626 151.2845159404285, 39.47914860052622 117.8974079620638, 4.542549917106175 84.51029998369906, -34.97302525710744 34.24989726842954, -70.36473015444771 -21.81452986732389, -105.756435051788 -77.87895700307732, -134.1346937306168 -135.1699964142058, -149.2495241085217 -181.0699616579017, -164.3643544864266 -226.9699269015977, -164.9816976123447 -257.7312891239976, -150.9655908284063 -266.5792153483326, -136.949484044468 -275.4271415726677, -109.4442803869504 -261.6392378135284, -74.50768170353031 -228.2521298351637, -39.57108302011028 -194.865021856799, -0.05550784589666691 -144.6046191415294, 35.33619705144361 -88.54019200577602)",57.73707416860749
160,160,4297,0.8689991484551636,"Ellipse(xy=(-11.948292011838406, -60.74333547621407), width=500, height=125, angle=57.93505380523597)",22500.0,2021-10-27 06:15:00,-11948.292011838406,-60743.33547621407,"LINEARRING (41.01713766103195 -93.92334842931922, 76.21490683384651 -37.7369638610104, 104.3950332342155 19.65179147058066, 119.3511711142999 65.60371032537103, 134.3073089943844 111.5556291801614, 134.8183559426594 142.3189409220637, 120.7717598005822 151.1183832152673, 106.725163658505 159.917825508471, 79.26776678339593 146.0349628657897, 44.44674213400833 112.5273346433673, 9.625717484620749 79.01970642094494, -29.71595251189419 28.6230620451999, -64.91372168470876 -27.56332252310892, -100.1114908575233 -83.74970709141775, -128.2916172578924 -141.1384624230088, -143.2477551379768 -187.0903812777992, -158.2038930180612 -233.0423001325895, -158.7149399663362 -263.8056118744918, -144.668343824259 -272.6050541676955, -130.6217476821818 -281.4044964608991, -103.1643508070727 -267.5216338182178, -68.34332615768514 -234.0140055957954, -33.52230150829756 -200.5063773733731, 5.819368488217384 -150.109732997628, 41.01713766103195 -93.92334842931922)",57.93505380523597
161,161,3585,0.8426094824435395,"Ellipse(xy=(-6.382317472176626, -77.44125909520406), width=500, height=125, angle=56.467533674590186)",22560.0,2021-10-27 06:16:00,-6382.317472176626,-77441.25909520406,"LINEARRING (45.71599104513071 -111.9668474266932, 82.34116326446974 -56.70031573250801, 111.9817874983499 -0.05208400833225824, 128.1098603033648 45.50173223489233, 144.2379331083797 91.05554847811692, 145.5366687773264 121.7956819191905, 131.7200358537801 130.9519749740253, 117.9034029302338 140.10826802886, 90.09946829331578 126.9331499262093, 54.43172582149107 94.32828750219463, 18.76398334966636 61.72342507817993, -21.85545377014492 12.35086093047036, -58.48062598948395 -42.91567076371487, -95.10579820882299 -98.1822024579001, -124.7464224427032 -154.8304341820759, -140.8744952477181 -200.3842504253005, -157.002568052733 -245.938066668525, -158.3013037216797 -276.6782001095986, -144.4846707981334 -285.8344931644334, -130.6680378745871 -294.9907862192681, -102.864103237669 -281.8156681166174, -67.19636076584432 -249.2108056926027, -31.52861829401962 -216.605943268588, 9.090818825791661 -167.2333791208785, 45.71599104513071 -111.9668474266932)",56.467533674590186
162,162,2776,0.7560629096954193,"Ellipse(xy=(38.145478845132516, -16.215539158907255), width=500, height=125, angle=63.5336496976704)",22620.0,2021-10-27 06:17:00,38145.478845132515,-16215.539158907255,"LINEARRING (94.09524499124019 -44.07004809724367, 123.6436534689383 15.28215760764757, 146.0905932957492 75.14636774076075, 156.4923865205227 122.3381848750308, 166.8941797452962 169.5300020093009, 164.401566024701 200.1964233060989, 149.5635145984782 207.5835254255234, 134.7254631722554 214.970627544948, 108.7534352160214 198.4752863192137, 77.36746842509416 161.7304091888688, 45.98150163416689 124.9855320585239, 11.74412117672294 70.99117548432039, -17.80428730097516 11.63896977942916, -47.35269577867327 -47.71323592546209, -69.79963560548414 -107.5774460585752, -80.20142883025767 -154.7692631928454, -90.60322205503118 -201.9610803271154, -88.11060833443594 -232.6275016239134, -73.27255690821313 -240.014603743338, -58.43450548199033 -247.4017058627625, -32.4624775257564 -230.9063646370282, -1.076510734829128 -194.1614875066833, 30.30945605609814 -157.4166103763384, 64.54683651354209 -103.4222538021349, 94.09524499124019 -44.07004809724367)",63.5336496976704
163,163,3467,0.8368864441650831,"Ellipse(xy=(-45.3441392498184, -105.27113179352088), width=500, height=125, angle=54.695257083564584)",22680.0,2021-10-27 06:18:00,-45344.1392498184,-105271.13179352088,"LINEARRING (5.661470282315122 -141.391455660501, 43.97835773242355 -87.28407259925551, 75.35677032767288 -31.57963843596563, 92.88597690889006 13.4535917763825, 110.4151834901072 58.48682198873064, 112.6640019834132 89.17208447248609, 99.13715621810189 98.7513063350132, 85.61031045279054 108.3305281975403, 57.41220747009 96.02160840375575, 20.75315215144042 64.53544366637431, -15.90590316720915 33.04927892899289, -58.0328613318435 -15.04342486529536, -96.34974878195192 -69.15080792654081, -134.6666362320603 -123.2581909877863, -166.0450488273097 -178.9626251510761, -183.5742554085269 -223.9958553634243, -201.103461989744 -269.0290855757724, -203.35228048305 -299.7143480595279, -189.8254347177387 -309.293569922055, -176.2985889524273 -318.8727917845821, -148.1004859697268 -306.5638719907975, -111.4414306510772 -275.0777072534161, -74.78237533242765 -243.5915425160347, -32.6554171677933 -195.4988387217464, 5.661470282315122 -141.391455660501)",54.695257083564584
164,164,3637,0.8695890710408348,"Ellipse(xy=(-6.382317472176626, -66.30931001587678), width=500, height=125, angle=55.376156224766646)",22740.0,2021-10-27 06:19:00,-6382.317472176626,-66309.31001587678,"LINEARRING (45.04893176135639 -101.8209503930575, 82.72012021781035 -47.26204345863515, 113.4343449667489 8.811347383382696, 130.4271545127999 54.04970865406722, 147.419964058851 99.28806992475174, 149.3039707701517 129.9978898041418, 135.6642440365461 139.4156869182553, 122.0245173029406 148.8334840323687, 93.97468039672559 136.1903369618192, 57.69238431694666 104.2707520975922, 21.41008823716772 72.35116723336515, -20.14237824925568 23.76123729572623, -57.81356670570963 -30.79766963869609, -95.48475516216359 -85.3565765731184, -126.1989799111021 -141.4299674151362, -143.1917894571531 -186.6683286858208, -160.1845990032042 -231.9066899565053, -162.068605714505 -262.6165098358953, -148.4288789808994 -272.0343069500088, -134.7891522472938 -281.4521040641223, -106.7393153410788 -268.8089569935728, -70.45701926129991 -236.8893721293457, -34.17472318152097 -204.9697872651187, 7.377743304902428 -156.3798573274798, 45.04893176135639 -101.8209503930575)",55.376156224766646
165,165,3320,0.834134100857893,"Ellipse(xy=(4.749631607152522, -71.87528455554089), width=500, height=125, angle=53.79975669848596)",22800.0,2021-10-27 06:20:00,4749.631607152522,-71875.28455554089,"LINEARRING (55.18449436848001 -108.7883529493504, 94.34233504268128 -55.28642513983601, 126.5875082893774 -0.07920129421457034, 144.8183889765623 44.67456833578375, 163.0492696637472 89.42833796578209, 165.7773871347694 120.0747063212188, 152.4019051823907 129.864166489769, 139.0264232300121 139.6536266583194, 110.6393907105825 127.7869125784382, 73.49272204306722 96.87753028711488, 36.34605337555188 65.96814799579163, -6.527390479973698 18.53971164778311, -45.68523115417496 -34.96221616173133, -84.84307182837624 -88.46414397124576, -117.0882450750724 -143.6713678168672, -135.3191257622573 -188.4251374468655, -153.5500064494422 -233.1789070768639, -156.2781239204643 -263.8252754323005, -142.9026419680857 -273.6147356008508, -129.5271600157071 -283.4041957694012, -101.1401274962775 -271.53748168952, -63.99345882876217 -240.6280993981966, -26.84679016124684 -209.7187171068734, 16.02665369427874 -162.2902807588649, 55.18449436848001 -108.7883529493504)",53.79975669848596
166,166,3812,0.878469851506669,"Ellipse(xy=(4.749631607152522, -77.44125909520406), width=500, height=125, angle=55.6346364002801)",22860.0,2021-10-27 06:21:00,4749.631607152522,-77441.25909520406,"LINEARRING (56.34056166383391 -112.7205155483467, 93.76523437210768 -57.99221721668641, 124.2261818534705 -1.780835442283689, 141.0147339908986 43.53372539476062, 157.8032861283268 88.84828623180493, 159.5487320026383 119.566292954453, 145.8666574197232 128.9224611315215, 132.1845828368081 138.2786293085899, 104.1920685832849 125.5090692504241, 68.05414100929806 93.42612834123352, 31.91621343531121 61.34318743204298, -9.416625741255089 12.56629568959895, -46.84129844952886 -42.16200264206138, -84.26597115780264 -96.89030097372171, -114.7269186391654 -153.1016827481244, -131.5154707765936 -198.4162435851687, -148.3040229140217 -243.7308044222131, -150.0494687883333 -274.4488111448612, -136.3673942054182 -283.8049793219296, -122.6853196225031 -293.161147498998, -94.69280536897988 -280.3915874408322, -58.55487779499302 -248.3086465316416, -22.41695022100616 -216.2257056224511, 18.91588895556013 -167.4488138800071, 56.34056166383391 -112.7205155483467)",55.6346364002801
167,167,3213,0.8069867646700241,"Ellipse(xy=(-39.778164710156624, -116.40308087284724), width=500, height=125, angle=53.28431329119853)",22920.0,2021-10-27 06:22:00,-39778.16471015663,-116403.08087284725,"LINEARRING (10.32258488759663 -153.7683707786305, 49.96014774924632 -100.6208743560388, 82.70066385816128 -45.70596410962322, 101.3334145664662 -1.118011613825743, 119.9661652747712 43.46994088197174, 122.9698690186243 74.09052680275336, 109.6829949129763 83.99991751816579, 96.39612080732843 93.90930823357822, 67.90348327032135 82.29844588414265, 30.4802550002652 51.72448813293543, -6.942973269790947 21.15053038172825, -50.24135144626018 -25.89029454447233, -89.87891430790988 -79.037790967064, -129.5164771695596 -132.1852873896557, -162.2569932784745 -187.1001976360712, -180.8897439867795 -231.6881501318687, -199.5224946950845 -276.2761026276662, -202.5261984389375 -306.8966885484479, -189.2393243332896 -316.8060792638603, -175.9524502276417 -326.7154699792727, -147.4598126906346 -315.1046076298371, -110.0365844205784 -284.5306498786299, -72.61335615052229 -253.9566921274227, -29.31497797405306 -206.9158672012222, 10.32258488759663 -153.7683707786305)",53.28431329119853
168,168,3312,0.8503627832240604,"Ellipse(xy=(-23.080241091165693, -105.27113179352088), width=500, height=125, angle=52.205123026576715)",22980.0,2021-10-27 06:23:00,-23080.24109116569,-105271.13179352088,"LINEARRING (26.3078721271525 -143.5734068269257, 66.93940043079873 -91.18188391232981, 100.7083934084059 -36.89335956575803, 120.177622319487 7.33574886221345, 139.646851230568 51.56485729018493, 143.2267397711024 82.12343900384036, 130.1288590424534 92.2813210797519, 117.0309783138045 102.4392031556634, 88.32471226200509 91.36703951542967, 50.33228278612343 61.50334568419891, 12.33985331024176 31.63965185296811, -31.83682600583768 -14.57733384552024, -72.46835430948389 -66.9688567601161, -113.0998826131301 -119.360379674712, -146.8688755907372 -173.6489040212837, -166.3381045018183 -217.8780124492552, -185.8073334128995 -262.1071208772267, -189.3872219534338 -292.6657025908821, -176.2893412247848 -302.8235846667936, -163.1914604961359 -312.9814667427052, -134.4851944443365 -301.9093031024714, -96.49276496845481 -272.0456092712407, -58.50033549257314 -242.1819154400099, -14.32365617649371 -195.9649297415215, 26.3078721271525 -143.5734068269257)",52.205123026576715
169,169,3270,0.8546098519565103,"Ellipse(xy=(-11.948292011838406, -99.70515725385677), width=500, height=125, angle=53.78082513692533)",23040.0,2021-10-27 06:24:00,-11948.292011838406,-99705.15725385677,"LINEARRING (38.47437125131882 -136.6348882229588, 77.6498877920063 -83.14590179237717, 109.9133007431725 -27.94933534850752, 128.1589678896135 16.79840802595346, 146.4046350360545 61.54615140041444, 149.1428784722152 92.19161666360027, 135.7706318645698 101.9854957987721, 122.3983852569244 111.779374933944, 94.00743331025571 99.92204109050535, 56.85055365188497 69.02493441724728, 19.69367399351422 38.12782774398924, -23.19543873430815 -9.286439854173054, -62.37095527499563 -62.77542628475472, -101.5464718156831 -116.2644127153364, -133.8098847668494 -171.460979159206, -152.0555519132904 -216.208722533667, -170.3012190597314 -260.956465908128, -173.0394624958921 -291.6019311713138, -159.6672158882466 -301.3958103064857, -146.2949692806012 -311.1896894416575, -117.9040173339325 -299.3323555982189, -80.74713767556177 -268.4352489249608, -43.59025801719103 -237.5381422517028, -0.7011452893686556 -190.1238746535405, 38.47437125131882 -136.6348882229588)",53.78082513692533
170,170,3177,0.7951606618911613,"Ellipse(xy=(-28.646215630829335, -99.70515725385677), width=500, height=125, angle=55.58205263839379)",23100.0,2021-10-27 06:25:00,-28646.215630829334,-99705.15725385677,"LINEARRING (22.9123148207464 -135.0317469233103, 60.38719919181456 -80.33781849450111, 90.89972238282536 -24.15441622151637, 107.7298553253538 21.1447176759673, 124.5599882678822 66.44385157345094, 126.3336251541869 97.16024345967914, 112.6601430469846 106.5289645524462, 98.98666093978231 115.8976856452132, 70.98243908810886 103.1538213648993, 34.81508230470914 71.10405989889769, -1.352274478690592 39.05429843289606, -42.72986171133691 -9.684639155594141, -80.20474608240507 -64.37856758440329, -117.6796304534732 -119.0724960132124, -148.192153644484 -175.2558982861972, -165.0222865870124 -220.5550321836809, -181.8524195295408 -265.8541660811645, -183.6260564158456 -296.5705579673927, -169.9525743086433 -305.9392790601597, -156.279092201441 -315.3080001529268, -128.2748703497675 -302.5641358726128, -92.10751356636781 -270.5143744066112, -55.94015678296807 -238.4646129406096, -14.56256955032176 -189.7256753521194, 22.9123148207464 -135.0317469233103)",55.58205263839379
171,171,2453,0.7313549879848231,"Ellipse(xy=(-39.778164710156624, -149.79892811082675), width=500, height=125, angle=51.023787748463306)",23160.0,2021-10-27 06:26:00,-39778.16471015663,-149798.92811082676,"LINEARRING (8.809783556731944 -189.1112834614562, 50.51281758588598 -137.5685854493823, 85.39388486786149 -83.98780617434468, 105.7708352046827 -40.1694903498398, 126.1477855415039 3.648825474665102, 130.3569311953795 34.127106449439, 117.471256692361 44.55286495672752, 104.5855821893425 54.97862346401604, 75.65714577708169 44.50064250132164, 37.05709979776656 15.42657575585082, -1.542946181548572 -13.64749098961997, -46.66307894789116 -58.94387474812343, -88.36611297704519 -110.4865727601973, -130.0691470061992 -162.0292707722712, -164.9502142881747 -215.6100500473088, -185.327164624996 -259.4283658718137, -205.7041149618172 -303.2466816963186, -209.9132606156927 -333.7249626710925, -197.0275861126743 -344.150721178381, -184.1419116096558 -354.5764796856695, -155.213475197395 -344.0984987229751, -116.6134292180798 -315.0244319775043, -78.01338323876467 -285.9503652320335, -32.89325047242209 -240.6539814735301, 8.809783556731944 -189.1112834614562)",51.023787748463306
172,172,3386,0.8629255763742817,"Ellipse(xy=(-6.382317472176626, -105.27113179352088), width=500, height=125, angle=53.405609618010914)",23220.0,2021-10-27 06:27:00,-6382.317472176626,-105271.13179352088,"LINEARRING (43.797422872646 -142.5302737445398, 83.3223826676471 -89.2989829579717, 115.9465695173112 -34.31488348504953, 134.4848849428583 10.31241497573852, 153.0232003684054 54.93971343652655, 155.9620730285412 85.56658963701935, 142.6542503318992 95.44782958576963, 129.3464276352571 105.3290695345199, 100.8784343596445 93.65791375745644, 63.52001559084979 63.00479884525387, 26.16159682205503 32.35168393305128, -17.03709802199816 -14.78069905593381, -56.56205781699925 -68.01198984250193, -96.08701761200035 -121.2432806290701, -128.7112044616645 -176.2273801019922, -147.2495198872116 -220.8546785627803, -165.7878353127587 -265.4819770235683, -168.7267079728944 -296.1088532240611, -155.4188852762524 -305.9900931728114, -142.1110625796104 -315.8713331215616, -113.6430693039978 -304.2001773444982, -76.28465053520304 -273.5470624322957, -38.92623176640828 -242.893947520093, 4.272463077644905 -195.761564531108, 43.797422872646 -142.5302737445398)",53.405609618010914
173,173,2973,0.7565115692167514,"Ellipse(xy=(-50.91011378948205, -116.40308087284724), width=500, height=125, angle=51.738719306864496)",23280.0,2021-10-27 06:28:00,-50910.11378948205,-116403.08087284725,"LINEARRING (-1.835424714382732 -155.1061155365829, 39.22123437453794 -103.0470768395731, 73.43102745958123 -49.03523721594496, 93.25964469304418 -4.966077417576329, 113.0882619265072 39.10308238079229, 116.9167845397133 69.63151065531984, 103.9020248654608 79.89567542755002, 90.88726519120831 90.15984019978019, 62.09182070961324 79.32171787992327, 23.85755383379597 49.76827910887472, -14.37671304202129 20.21484033782615, -58.92814377566069 -25.64100751210164, -99.98480286458135 -77.70004620911153, -141.041461953502 -129.7590849061214, -175.2512550385453 -183.7709245297495, -195.0798722720083 -227.8400843281182, -214.9084895054712 -271.9092441264868, -218.7370121186773 -302.4376724010143, -205.7222524444249 -312.7018371732445, -192.7074927701724 -322.9660019454747, -163.9120482885773 -312.1278796256178, -125.6777814127601 -282.5744408545692, -87.4435145369428 -253.0210020835206, -42.89208380330341 -207.1651542335928, -1.835424714382732 -155.1061155365829)",51.738719306864496
174,174,2842,0.8151189205733288,"Ellipse(xy=(-28.646215630829335, -138.66697903149995), width=500, height=125, angle=49.42871017184344)",23340.0,2021-10-27 06:29:00,-28646.215630829334,-138666.97903149994,"LINEARRING (18.82861602650136 -179.3165836926539, 61.9502207061513 -128.9546935826449, 98.30923362148978 -76.36561731891652, 119.8980042035761 -33.13148853760094, 141.4867747856623 10.10264024371463, 146.5426755412888 40.45194642791034, 133.9522030137865 51.23234759782284, 121.3617304862843 62.01274876773533, 92.15284098956522 52.34407291831013, 52.75845340239941 24.3557336793076, 13.36406581523361 -3.632605559694952, -32.99944260851009 -47.65548426033702, -76.12104728816003 -98.01737437034598, -119.24265196781 -148.3792644803549, -155.6016648831485 -200.9683407440834, -177.1904354652347 -244.202469525399, -198.779206047321 -287.4365983067145, -203.8351068029475 -317.7859044909102, -191.2446342754452 -328.5663056608228, -178.654161747943 -339.3467068307352, -149.4452722512239 -329.67803098131, -110.0508846640581 -301.6896917423075, -70.65649707689228 -273.701352503305, -24.29298865314857 -229.6784738026629, 18.82861602650136 -179.3165836926539)",49.42871017184344
175,175,2837,0.6516467346047795,"Ellipse(xy=(-34.21219017049298, -94.13918271419406), width=500, height=125, angle=48.67553037154066)",23400.0,2021-10-27 06:30:00,-34212.190170492984,-94139.18271419406,"LINEARRING (12.72419697962285 -135.4093361097709, 56.50408745155287 -85.61863460972737, 93.55124700960963 -33.51204451663182, 115.7064687742367 9.434562512160682, 137.8616905388637 52.38116954095317, 143.3160987868252 82.66139326828674, 130.8684234118143 93.60636588626924, 118.4207480368035 104.5513385042517, 89.08728659773362 95.26745147804296, 49.32839349774859 67.79937316540348, 9.569500397763555 40.331294852764, -37.36868684867879 -3.078327818573698, -81.14857732060881 -52.86902931861723, -124.9284677925388 -102.6597308186608, -161.9756273505956 -154.7663209117563, -184.1308491152226 -197.7129279405488, -206.2860708798497 -240.6595349693413, -211.7404791278112 -270.9397586966749, -199.2928037528003 -281.8847313146574, -186.8451283777895 -292.8297039326399, -157.5116669387196 -283.5458169064311, -117.7527738387346 -256.0777385937916, -77.99388073874951 -228.6096602811521, -31.05569349230717 -185.2000376098144, 12.72419697962285 -135.4093361097709)",48.67553037154066
176,176,3028,0.8289163891174661,"Ellipse(xy=(4.749631607152522, -116.40308087284724), width=500, height=125, angle=51.36367544685806)",23460.0,2021-10-27 06:31:00,4749.631607152522,-116403.08087284725,"LINEARRING (53.56993075057233 -155.4265147497757, 94.96647329779806 -103.6373360467265, 129.5290789796954 -49.85058069814954, 149.6457350692641 -5.912157256936396, 169.7623911588329 38.02626618427676, 173.7906617906284 68.52898006402553, 160.8433671148661 78.87811570083197, 147.8960724391039 89.22725133763841, 119.030301717601 78.57784764698822, 80.60340590152828 49.27531218218546, 42.17651008545553 19.9727767173827, -2.674124989041545 -25.59046829286972, -44.07066753626728 -77.37964699591883, -85.46721008349301 -129.1688256989679, -120.0298157653904 -182.9555810475449, -140.1464718549591 -226.8940044887581, -160.2631279445279 -270.8324279299712, -164.2913985763234 -301.33514180972, -151.3441039005611 -311.6842774465264, -138.3968092247989 -322.0334130833329, -109.531038503296 -311.3840093926827, -71.10414268722323 -282.0814739278799, -32.67724687115048 -252.7789384630772, 12.17338820334659 -207.2156934528248, 53.56993075057233 -155.4265147497757)",51.36367544685806
177,177,2471,0.7044049404693801,"Ellipse(xy=(-45.3441392498184, -144.23295357116453), width=500, height=125, angle=49.97643417095414)",23520.0,2021-10-27 06:32:00,-45344.1392498184,-144232.95357116451,"LINEARRING (2.517110684339535 -184.4268679704871, 45.15531348367944 -133.6550605608331, 81.00994286255465 -80.72081536404681, 102.1844328714592 -37.28228546732799, 123.3589228803638 6.156244429390796, 128.1244701998852 36.55249546563223, 115.4315183474718 47.2120461654672, 102.7385664950583 57.87159686530217, 73.62343876758108 47.92414212926573, 34.49840410244465 19.56049340105716, -4.626630562691737 -8.803155327151416, -50.56718638463643 -53.26723176218806, -93.20538918397634 -104.039039171842, -135.8435919833162 -154.8108465814959, -171.6982213621914 -207.7450917782822, -192.872711371096 -251.1836216750011, -214.0472013800006 -294.6221515717199, -218.812748699522 -325.0184026079613, -206.1197968471085 -335.6779533077963, -193.4268449946951 -346.3375040076312, -164.3117172672179 -336.3900492715948, -125.1866826020814 -308.0264005433862, -86.06164793694506 -279.6627518151777, -40.12109211500037 -235.198675380141, 2.517110684339535 -184.4268679704871)",49.97643417095414
178,178,3293,0.8438085909739065,"Ellipse(xy=(10.315606146816165, -94.13918271419453), width=500, height=125, angle=52.66813842028709)",23580.0,2021-10-27 06:33:00,10315.606146816166,-94139.18271419454,"LINEARRING (60.01162952863404 -132.0410990250331, 100.2184523349339 -79.32294119091077, 133.5476341192828 -24.76330039264469, 152.6588094515407 19.62169576760107, 171.7699847837986 64.00669192784682, 175.102810848701 94.59320511150202, 161.9232713901705 104.644910813077, 148.7437319316399 114.6966165146519, 120.1278779693066 103.3928374864145, 82.37801918896342 73.223099854319, 44.62816040862022 43.05336222222354, 0.8264055712981175 -3.519108569233623, -39.38041723500171 -56.23726640335595, -79.58724004130154 -108.9554242374783, -112.9164218256505 -163.5150650357444, -132.0275971579084 -207.9000611959901, -151.1387724901663 -252.2850573562359, -154.4715985550687 -282.8715705398911, -141.2920590965381 -292.9232762414661, -128.1125196380076 -302.974981943041, -99.49666567567429 -291.6712029148036, -61.74680689533109 -261.5014652827081, -23.99694811498789 -231.3317276506126, 19.80480672233421 -184.7592568591554, 60.01162952863404 -132.0410990250331)",52.66813842028709
179,179,2817,0.7925194425320372,"Ellipse(xy=(-23.080241091165693, -127.53502995217406), width=500, height=125, angle=51.9705543388128)",23640.0,2021-10-27 06:34:00,-23080.24109116569,-127535.02995217405,"LINEARRING (26.15064931571331 -166.0391781669557, 66.99632719339149 -113.8144391602974, 100.9872935501849 -59.66461950610703, 120.6374325853261 -15.51558845643444, 140.2875716204672 28.63344259323813, 143.9925365196252 59.17711220592238, 130.9363517679607 69.38853167534194, 117.8801670162961 79.59995114476149, 89.12881226800828 68.64540330147227, 51.01443968421428 38.93750015653347, 12.90006710042026 9.229597011594706, -31.46545362036651 -36.80614273073417, -72.31113149804469 -89.03088173739246, -113.1568093757229 -141.2556207440508, -147.1477757325163 -195.4054403982411, -166.7979147676575 -239.5544714479137, -186.4480538027986 -283.7035024975862, -190.1530187019567 -314.2471721102705, -177.0968339502921 -324.4585915796901, -164.0406491986275 -334.6700110491096, -135.2892944503397 -323.7154632058204, -97.17492186654566 -294.0075600608816, -59.06054928275165 -264.2996569159428, -14.69502856196488 -218.2639171736139, 26.15064931571331 -166.0391781669557)",51.9705543388128
180,180,2495,0.54350647700454,"Ellipse(xy=(-62.04206286880933, -121.96905541251134), width=500, height=125, angle=49.946456159692445)",23700.0,2021-10-27 06:35:00,-62042.062868809335,-121969.05541251134,"LINEARRING (-14.20184954370556 -162.188006032941, 28.46291198943397 -111.4385145190257, 64.34523245045833 -58.52303624676261, 85.54244725043358 -15.09559110605646, 106.7396620504089 28.33185403464968, 111.5211124913884 58.72560750461885, 98.83373961290951 69.39179788790373, 86.14636673443067 80.05798827118862, 57.02603833485437 70.12576836758025, 17.88616873924978 41.78259432576904, -21.25370085635483 13.43942028395786, -67.21751466077356 -31.00061327816631, -109.8822761939131 -81.75010479208163, -152.5470377270526 -132.4995963059969, -188.429358188077 -185.4150745782601, -209.6265729880522 -228.8425197189662, -230.8237877880275 -272.2699648596724, -235.605238229007 -302.6637183296415, -222.9178653505282 -313.3299087129264, -210.2304924720493 -323.9960990962113, -181.110164072473 -314.0638791926029, -141.9702944768684 -285.7207051507917, -102.8304248812638 -257.3775311089805, -56.8666110768451 -212.9374975468564, -14.20184954370556 -162.188006032941)",49.946456159692445
181,181,1923,0.39553556674865215,"Ellipse(xy=(-50.91011378948205, -166.49685172981816), width=500, height=125, angle=47.473159654617675)",23760.0,2021-10-27 06:36:00,-50910.11378948205,-166496.85172981815,"LINEARRING (-4.850065410037423 -208.742821280572, 39.96498293942468 -159.8817508150572, 78.09737892839965 -108.5640234823898, 101.1489049499575 -66.09177307341363, 124.2004309715153 -23.61952266443748, 130.289032029912 6.5395797005948, 118.0737644135333 17.74334178796033, 105.8584967971546 28.94710387532587, 76.33668300084346 20.28078813628557, 36.010159848186 -6.346949979136724, -4.316363304471459 -32.97468809455904, -52.15511381946456 -75.38981171354956, -96.97016216892666 -124.2508821790643, -141.7852105183888 -173.1119526445791, -179.9176065073637 -224.4296799772465, -202.9691325289216 -266.9019303862227, -226.0206585504794 -309.3741807951989, -232.1092596088761 -339.5332831602311, -219.8939919924974 -350.7370452475967, -207.6787243761187 -361.9408073349622, -178.1569105798076 -353.2744915959219, -137.8303874271501 -326.6467534804996, -97.50386427449263 -300.0190153650773, -49.66511375949953 -257.6038917460868, -4.850065410037423 -208.742821280572)",47.473159654617675
