,int_list,area,ecc,patch,time,tfmt,cx,cy,geom,angle
25,25,2606,0.8636957976503826,"Ellipse(xy=(-28.646215630829335, -27.347488238231744), width=500, height=125, angle=66.94089699982413)",20400.0,2021-10-27 05:40:00,-28646.215630829334,-27347.488238231745,"LINEARRING (28.86011613345606 -51.82751697628557, 54.82883417113992 9.175912837782267, 73.67820691926148 70.26838299125019, 81.25687881813791 117.9949860442071, 88.83555071701433 165.721589097164, 84.52475677490291 196.1856593094889, 69.27389932138595 202.6778388189098, 54.023041867869 209.1700183283308, 29.07728586221769 191.160249434219, -0.06935548524122126 152.6149746928459, -29.21599683270012 114.0696999514729, -60.18382935743088 58.1359703138899, -86.15254739511472 -2.867459500177922, -112.1212654327986 -63.87088931424576, -130.9706381809202 -124.9633594677137, -138.5493100797966 -172.6899625206706, -146.127981978673 -220.4165655736275, -141.8171880365616 -250.8806357859523, -126.5663305830446 -257.3728152953733, -111.3154731295277 -263.8649948047943, -86.36971712387636 -245.8552259106825, -57.22307577641745 -207.3099511693094, -28.07643442895855 -168.7646764279363, 2.891398095772207 -112.8309467903534, 28.86011613345606 -51.82751697628557)",66.94089699982413
26,26,2860,0.8961310913503834,"Ellipse(xy=(-34.21219017049298, -55.17736093654996), width=500, height=125, angle=63.78146508149103)",20700.0,2021-10-27 05:45:00,-34212.190170492984,-55177.36093654996,"LINEARRING (21.85752843173958 -82.78961647401839, 51.14895149785476 -23.31016371625941, 73.33675782588105 36.65057354405114, 83.53434060996608 83.88693890049093, 93.73192339405111 131.1233042569307, 91.10669516882049 161.7786577058515, 76.23683197938075 169.1015134723803, 61.36696878994101 176.4243692389091, 35.46652910146893 159.8168485854031, 4.23978412424578 122.9365651692904, -26.98696085297739 86.05628175317766, -60.99048570661036 31.91434735867745, -90.28190877272554 -27.56510539908153, -119.5733318388407 -87.04455815684051, -141.761138166867 -147.005295417151, -151.9587209509521 -194.2416607735909, -162.1563037350371 -241.4780261300306, -159.5310755098064 -272.1333795789514, -144.6612123203667 -279.4562353454802, -129.791349130927 -286.779091112009, -103.8909094424549 -270.171570458503, -72.66416446523175 -233.2912870423903, -41.43741948800857 -196.4110036262776, -7.433894634375598 -142.2690692317774, 21.85752843173958 -82.78961647401839)",63.78146508149103
27,27,2810,0.9155145943200345,"Ellipse(xy=(-34.21219017049298, -77.44125909520314), width=500, height=125, angle=60.34011506763513)",21000.0,2021-10-27 05:50:00,-34212.190170492984,-77441.25909520313,"LINEARRING (20.09894682619549 -108.3694080557688, 52.90791075261061 -50.75548047158285, 78.6549573773907 7.765270997886503, 91.66959853207149 54.30433010247326, 104.6842396867523 100.84338920706, 103.903887567816 131.601047909947, 89.50040567176947 139.8032888915508, 75.09692377572301 148.0055298731546, 48.24629260091658 132.9826764881508, 14.86205200345149 98.0433378216005, -18.52218859401359 63.1039991550502, -55.71436324076634 11.10081744954839, -88.52332716718146 -46.51311013463752, -121.3322910935966 -104.1270377188234, -147.0793377183766 -162.6477891882928, -160.0939788730575 -209.1868482928795, -173.1086200277383 -255.7259073974663, -172.3282679088019 -286.4835661003532, -157.9247860127554 -294.685807081957, -143.521304116709 -302.8880480635608, -116.6706729419026 -287.8651946785571, -83.28643234443746 -252.9258560120068, -49.90219174697237 -217.9865173454565, -12.71001710021962 -165.9833356399546, 20.09894682619549 -108.3694080557688)",60.34011506763513
28,28,2640,0.9071383274570671,"Ellipse(xy=(-34.21219017049298, -77.44125909520314), width=500, height=125, angle=58.03396753308047)",21300.0,2021-10-27 05:55:00,-34212.190170492984,-77441.25909520313,"LINEARRING (18.81044153254552 -110.5297847088345, 53.91115980120325 -54.28271951761811, 81.99217001888763 3.154599601612247, 96.86895562653632 49.13226979823476, 111.745741234185 95.10993999485727, 112.2036785818365 125.8740881497864, 98.14191228403237 134.6492677169509, 84.08014598622827 143.4244472841153, 56.64675697630978 129.494203720441, 21.88363075938563 95.92651147996175, -12.87949545753851 62.35881923948243, -52.13410360487374 11.89433170964456, -87.23482187353147 -44.3527334815718, -122.3355401421892 -100.5997986727882, -150.4165503598736 -158.0371177920185, -165.2933359675223 -204.014787988641, -180.170121575171 -249.9924581852636, -180.6280589228224 -280.7566063401927, -166.5662926250183 -289.5317859073571, -152.5045263272143 -298.3069654745216, -125.0711373172958 -284.3767219108473, -90.3080111003716 -250.809029670368, -55.54488488344745 -217.2413374298887, -16.29027673611222 -166.7768499000508, 18.81044153254552 -110.5297847088345)",58.03396753308047
29,29,2500,0.9008741177863353,"Ellipse(xy=(-34.21219017049298, -83.00723363486678), width=500, height=125, angle=54.21679583826293)",21600.0,2021-10-27 06:00:00,-34212.190170492984,-83007.23363486677,"LINEARRING (16.49001359188185 -119.5522269121766, 55.25739561836881 -65.76670045372276, 87.09988109253163 -10.32623796216585, 105.0045321901947 34.55904220623997, 122.9091832878578 79.44432237464575, 125.4141645533599 110.1097359080108, 111.9677829387465 119.8015814146326, 98.521401324133 129.4934269212543, 70.22149432913378 117.4204081443618, 33.30078798724006 86.24146733584514, -3.619918354653628 55.06252652732853, -46.14701190638087 7.323286100896965, -84.91439393286782 -46.46224035755692, -123.6817759593548 -100.2477668160108, -155.5242614335176 -155.6882293075677, -173.4289125311807 -200.5735094759735, -191.3335636288438 -245.4587896443793, -193.8385448943459 -276.1242031777444, -180.3921632797324 -285.8160486843661, -166.945781665119 -295.5078941909879, -138.6458746701197 -283.4348754140953, -101.725168328226 -252.2559346055787, -64.80446198633234 -221.0769937970621, -22.27736843460509 -173.3377533706305, 16.49001359188185 -119.5522269121766)",54.21679583826293
30,30,2073,0.8518608471154384,"Ellipse(xy=(-6.382317472176626, -49.61138639688678), width=500, height=125, angle=51.370350663267075)",21900.0,2021-10-27 06:05:00,-6382.317472176626,-49611.38639688678,"LINEARRING (42.44252774573904 -88.62913222422256, 83.83303633942509 -36.83513098897691, 118.3893753874853 16.95565069381247, 138.5009123162841 60.89641751787797, 158.6124492450829 104.8371843419435, 162.6371661459779 135.3403673263544, 149.6886658371665 145.6879944747759, 136.740165528355 156.0356216231974, 107.8756357062528 145.3828550125102, 69.4521540283406 116.0758428401224, 31.02867235042847 86.7688306677347, -13.81665409640624 41.20036066569464, -55.20716269009229 -10.59364056955101, -96.59767128377834 -62.38764180479665, -131.1540103318385 -116.178423487586, -151.2655472606374 -160.1191903116515, -171.3770841894362 -204.059957135717, -175.4018010903311 -234.5631401201279, -162.4533007815197 -244.9107672685494, -149.5048004727083 -255.258394416971, -120.640270650606 -244.6056278062838, -82.21678897269385 -215.298615633896, -43.79330729478172 -185.9916034615083, 1.052019152052989 -140.4231334594682, 42.44252774573904 -88.62913222422256)",51.370350663267075
31,31,2300,0.8907115238093142,"Ellipse(xy=(-17.51426655150205, -83.00723363486678), width=500, height=125, angle=51.684799018410715)",22200.0,2021-10-27 06:10:00,-17514.26655150205,-83007.23363486677,"LINEARRING (31.52397789159525 -121.7564346839083, 72.62961085451145 -69.73605690443952, 106.8902185999418 -15.75643557042351, 126.760299941048 28.29404427058567, 146.6303812821542 72.34452411159482, 150.487632089531 102.8693358967934, 137.4825376446638 113.1457441375224, 124.4774431997966 123.4221523782515, 95.67181185963314 112.6111338597494, 57.40974957465274 83.0936899252619, 19.14768728967233 53.57624599077438, -25.44687803168315 7.762345193643412, -66.55251099459936 -44.25803258582531, -107.6581439575155 -96.27841036529404, -141.9187517029459 -150.25803169931, -161.7888330440521 -194.3085115403192, -181.6589143851584 -238.3589913813284, -185.5161651925351 -268.8838031665269, -172.5110707476679 -279.160211407256, -159.5059763028007 -289.436619647985, -130.7003449626372 -278.625601129483, -92.43828267765683 -249.1081571949954, -54.17622039267643 -219.5907132605079, -9.581655071320949 -173.776812463377, 31.52397789159525 -121.7564346839083)",51.684799018410715
32,32,2505,0.9070092255008345,"Ellipse(xy=(-23.080241091165693, -88.57320817453089), width=500, height=125, angle=51.49923248351878)",22500.0,2021-10-27 06:15:00,-23080.24109116569,-88573.2081745309,"LINEARRING (25.83224751941651 -127.481028184391, 67.10614544284418 -75.59405375142657, 101.541399532261 -21.72567677339518, 121.5540447707175 22.2602179803212, 141.5666900091741 66.24611273403761, 145.5227825565156 96.75827178694101, 132.5510389482745 107.0767462677979, 119.5792953400335 117.3952207486548, 90.73880098507024 106.6775529205244, 52.38134000821263 77.2841847206366, 14.02387903135503 47.89081652074873, -30.71883177832022 2.221586268293549, -71.99272970174789 -49.66538816467083, -113.2666276251756 -101.5523625976352, -147.7018817145924 -155.4207395756666, -167.7145269530489 -199.406634329383, -187.7271721915055 -243.3925290830994, -191.683264738847 -273.9046881360028, -178.7115211306059 -284.2231626168597, -165.7397775223648 -294.5416370977166, -136.8992831674016 -283.8239692695862, -98.54182219054401 -254.4306010696984, -60.18436121368642 -225.0372328698105, -15.44165040401117 -179.3680026173553, 25.83224751941651 -127.481028184391)",51.49923248351878
33,33,2302,0.9074977674549354,"Ellipse(xy=(-11.948292011838406, -94.13918271419453), width=500, height=125, angle=52.26913249939122)",22800.0,2021-10-27 06:20:00,-11948.292011838406,-94139.18271419454,"LINEARRING (37.48258076181197 -132.3862586394883, 78.05555316710513 -79.94937585837764, 111.7638752447317 -25.62315948763273, 131.1836803157073 18.62767189134414, 150.6034853866828 62.878503270321, 154.1492323846145 93.44106527908369, 141.0400116893368 103.584308380407, 127.9307909940592 113.7275514817303, 99.23691240965128 102.6233248046463, 61.27786963927194 72.71720538600815, 23.3188268688926 42.81108596737002, -20.80619238019563 -3.455224007790008, -61.37916478548878 -55.89210678890072, -101.9521371907819 -108.3289895700114, -135.6604592684085 -162.6552059407563, -155.0802643393841 -206.9060373197332, -174.5000694103597 -251.1568686987101, -178.0458164082914 -281.7194307074727, -164.9365957130137 -291.862673808796, -151.827375017736 -302.0059169101194, -123.1334964333281 -290.9016902330354, -85.17445366294875 -260.9955708143972, -47.21541089256941 -231.0894513957591, -3.090391643481185 -184.8231414205991, 37.48258076181197 -132.3862586394883)",52.26913249939122
34,34,2312,0.884491660441913,"Ellipse(xy=(-23.080241091165693, -110.83710633318452), width=500, height=125, angle=51.44304593023145)",23100.0,2021-10-27 06:25:00,-23080.24109116569,-110837.10633318452,"LINEARRING (25.79406942881147 -149.7928731873596, 67.11882995922944 -97.94639854631743, 101.6068929868203 -44.11181606391193, 121.6626629389647 -0.1455676641224102, 141.7184328911091 43.82068073566711, 145.7044449857954 74.32894561411965, 132.7428263255348 84.66013574672414, 119.7812076652743 94.99132587932863, 90.93021700177202 84.30194535250149, 52.54395014997895 54.94620615369635, 14.15768329818588 25.59046695489121, -30.62979108072488 -20.03486483796716, -71.95455161114286 -71.8813394790094, -113.2793121415608 -123.7278141200516, -147.7673751691517 -177.5623966024571, -167.8231451212961 -221.5286450022466, -187.8789150734405 -265.4948934020362, -191.8649271681268 -296.0031582804887, -178.9033085078662 -306.3343484130932, -165.9416898476057 -316.6655385456977, -137.0906991841034 -305.9761580188705, -98.70443233231033 -276.6204188200654, -60.31816548051727 -247.2646796212603, -15.5306911016065 -201.6393478284019, 25.79406942881147 -149.7928731873596)",51.44304593023145
35,35,2203,0.8742601043143412,"Ellipse(xy=(-17.51426655150205, -105.27113179351996), width=500, height=125, angle=50.14949694177784)",23400.0,2021-10-27 06:30:00,-17514.26655150205,-105271.13179351996,"LINEARRING (30.46817119479624 -145.3202974268088, 72.95282270824298 -94.41993248330758, 108.6474000800136 -41.3776294724024, 129.6905869574141 2.124660039393746, 150.7337738348147 45.6269495511899, 155.4074872175289 76.03745631331152, 142.6823959816536 86.6586191916732, 129.9573047457783 97.27978207003487, 100.8723562264868 87.24443016076081, 61.83317274087635 58.76273323971738, 22.7939892552659 30.281036318674, -23.01205278435361 -14.32160121672977, -65.49670429780033 -65.22196616023105, -107.9813558112471 -116.1223311037323, -143.6759331830177 -169.1646341146375, -164.7191200604182 -212.6669236264337, -185.7623069378188 -256.1692131382298, -190.436020320533 -286.5797199003514, -177.7109290846577 -297.2008827787131, -164.9858378487824 -307.8220456570748, -135.9008893294909 -297.7866937478007, -96.86170584388044 -269.3049968267573, -57.82252235827001 -240.8232999057139, -12.01648031865049 -196.2206623703102, 30.46817119479624 -145.3202974268088)",50.14949694177784
36,36,2145,0.8682661356563894,"Ellipse(xy=(-17.51426655150205, -110.83710633318452), width=500, height=125, angle=49.2257602479237)",23700.0,2021-10-27 06:35:00,-17514.26655150205,-110837.10633318452,"LINEARRING (29.81628080986929 -151.6546183405691, 73.11600368445175 -101.4457868008391, 109.661066217518 -48.98582905300755, 131.4028425713346 -5.828441878782598, 153.144618925151 37.3289452954424, 158.3079893629688 67.66015239365521, 145.7557814780363 78.48508311230083, 133.2035735931038 89.31001383094645, 103.9606195607556 79.74486052455455, 64.46734057834111 51.89623718438736, 24.97406159592655 24.04761384422017, -21.54509103829092 -19.81076278606994, -64.84481391287339 -70.01959432579994, -108.1445367874558 -120.2284258655299, -144.6895993205221 -172.6883836133615, -166.4313756743387 -215.8457707875864, -188.1731520281552 -259.0031579618114, -193.3365224659729 -289.3343650600243, -180.7843145810404 -300.1592957786698, -168.2321066961079 -310.9842264973155, -138.9891526637597 -301.4190731909236, -99.4958736813452 -273.5704498507564, -60.00259469893065 -245.7218265105892, -13.48344206471318 -201.8634498802991, 29.81628080986929 -151.6546183405691)",49.2257602479237
37,37,2052,0.8387442764186663,"Ellipse(xy=(-23.080241091165693, -110.83710633318452), width=500, height=125, angle=47.50434013719459)",24000.0,2021-10-27 06:40:00,-23080.24109116569,-110837.10633318452,"LINEARRING (23.00279081130833 -153.0580036551927, 67.79124222962146 -104.1725519834527, 105.8957053592818 -52.83408052149394, 128.9241144814016 -10.34929171385593, 151.9525236035214 32.13549709378205, 158.0247111148023 62.29790842213328, 145.8033481968673 73.49502127671155, 133.5819852789323 84.69213413128983, 104.064892080998 76.00975384376127, 63.75286576965082 49.36007389449, 23.4408394583037 22.71039394521875, -24.37482157532657 -19.73075733943625, -69.16327299363971 -68.61620901117628, -113.9517244119528 -117.5016606829163, -152.0561875416132 -168.8401321448751, -175.084596663733 -211.3249209525131, -198.1130057858528 -253.8097097601511, -204.1851932971337 -283.9721210885023, -191.9638303791987 -295.1692339430806, -179.7424674612637 -306.3663467976589, -150.2253742633293 -297.6839665101303, -109.9133479519822 -271.0342865608591, -69.60132164063508 -244.3846066115878, -21.78566060700481 -201.9434553269328, 23.00279081130833 -153.0580036551927)",47.50434013719459
38,38,2078,0.8847757848173743,"Ellipse(xy=(-0.8163429325129837, -105.27113179352088), width=500, height=125, angle=47.79195903081818)",24300.0,2021-10-27 06:45:00,-816.3429325129837,-105271.13179352088,"LINEARRING (45.47805199200945 -147.260166059295, 90.02054020516752 -98.15049787286452, 127.8668104914233 -46.62139359315017, 150.6816611087577 -4.021540330092449, 173.496511726092 38.5783129329653, 179.4172111771911 68.77082585127934, 167.1397941305835 79.90644790456886, 154.8623770839758 91.04206995785839, 125.3892402601993 82.21162692934868, 85.21149994464184 55.35992139951392, 45.03375962908434 28.50821586967916, -2.568249643877347 -14.1724293413163, -47.11073785703542 -63.28209752774677, -91.65322607019348 -112.3917657141772, -129.4994963564492 -163.9208699938916, -152.3143469737836 -206.5207232569493, -175.129197591118 -249.1205765200071, -181.049897042217 -279.3130894383211, -168.7724799956094 -290.4487114916107, -156.4950629490018 -301.5843335449001, -127.0219261252253 -292.7538905163905, -86.84418580966781 -265.9021849865557, -46.6664454941103 -239.0504794567209, 0.9355637788513792 -196.3698342457255, 45.47805199200945 -147.260166059295)",47.79195903081818
39,39,1842,0.8267613231678042,"Ellipse(xy=(-0.8163429325129837, -105.27113179352088), width=500, height=125, angle=44.938404414916576)",24600.0,2021-10-27 06:50:00,-816.3429325129837,-105271.13179352088,"LINEARRING (43.3302946032992 -149.5127908297914, 90.26239510554706 -102.6814903134964, 130.6270283188507 -53.10039363335567, 155.5343522976044 -11.68916183638139, 180.4416762763581 29.72206996059288, 187.8581183416429 59.58239322416588, 176.1502932125692 71.31541834972785, 164.4424680834955 83.04844347528982, 134.566267823472 75.69622093133887, 93.10157876128966 50.87799239459864, 51.63688969910731 26.05976385785837, 1.969120033922683 -14.19817224095533, -44.96298046832516 -61.02947275725033, -91.89508097057302 -107.8607732735453, -132.2597141838766 -157.4418699536861, -157.1670381626304 -198.8531017506604, -182.0743621413841 -240.2643335476346, -189.4908042066689 -270.1246568112076, -177.7829790775952 -281.8576819367696, -166.0751539485214 -293.5907070623316, -136.198953688498 -286.2384845183806, -94.73426462631562 -261.4202559816404, -53.26957556413327 -236.6020274449001, -3.60180589894865 -196.3440913460864, 43.3302946032992 -149.5127908297914)",44.938404414916576
40,40,1654,0.7830476074280259,"Ellipse(xy=(-0.8163429325129837, -116.40308087284724), width=500, height=125, angle=43.25800796014965)",24900.0,2021-10-27 06:55:00,-816.3429325129837,-116403.08087284725,"LINEARRING (42.01395610496899 -161.9202807467396, 90.29916614447251 -116.4853684320707, 132.1003689230793 -68.10925646850139, 158.2113347229493 -27.44622200569536, 184.3223005228194 13.21681245711063, 192.6111846417239 42.84681276720475, 181.2524565630567 54.91811527708064, 169.8937284843894 66.98941778695654, 139.8147780436763 60.51645411504138, 97.640144943647 36.9248193772102, 55.46551184361768 13.33318463937904, 4.638568069508556 -25.45096868428588, -43.64664196999495 -70.88588099895483, -91.93185200949847 -116.3207933136238, -133.7330547881052 -164.6969052771931, -159.8440205879753 -205.3599397399991, -185.9549863878454 -246.0229742028051, -194.2438705067499 -275.6529745128992, -182.8851424280826 -287.7242770227751, -171.5264143494154 -299.795579532651, -141.4474639087023 -293.3226158607359, -99.27283080867296 -269.7309811229047, -57.09819770864364 -246.1393463850735, -6.271253934534523 -207.3551930614086, 42.01395610496899 -161.9202807467396)",43.25800796014965
41,41,1408,0.712401416345683,"Ellipse(xy=(-6.382317472176626, -133.10100449183676), width=500, height=125, angle=44.12690188233418)",25200.0,2021-10-27 07:00:00,-6382.317472176626,-133101.00449183676,"LINEARRING (37.13330122420504 -177.9634713151304, 84.7239623249435 -131.8015634083368, 125.7867599844603 -82.79712064215917, 151.2780896415926 -41.74280273238583, 176.769419298725 -0.6884848226124802, 184.6080267976962 29.06380501850529, 173.0675498209978 40.9614702936899, 161.5270728442994 52.85913556887451, 131.5497402199471 45.93078460766085, 89.73771150611346 21.70230629062902, 47.92568279227979 -2.526172026402833, -2.307275067819826 -42.07662976174964, -49.89793616855829 -88.23853766854316, -97.48859726929675 -134.4004455753367, -138.5513949288135 -183.4048883415144, -164.0427245859459 -224.4592062512877, -189.5340542430782 -265.513524161061, -197.3726617420494 -295.2658140021788, -185.832184765351 -307.1634792773634, -174.2917077886526 -319.0611445525481, -144.3143751643004 -312.1327935913343, -102.5023464504667 -287.9043152743026, -60.69031773663304 -263.6758369572707, -10.45735987653343 -224.1253792219239, 37.13330122420504 -177.9634713151304)",44.12690188233418
42,42,1869,0.8102239984830194,"Ellipse(xy=(10.315606146816165, -127.53502995217312), width=500, height=125, angle=47.98422278319748)",25500.0,2021-10-27 07:05:00,10315.606146816166,-127535.02995217312,"LINEARRING (56.75064005747123 -169.3684809897855, 101.1280836529633 -120.1096212229421, 138.8012282917593 -68.45380900907446, 161.4730011461922 -25.7776374098983, 184.1447740006251 16.89853418927785, 189.9641252389766 47.11074479157412, 177.6494102972658 58.20510569044714, 165.3346953555549 69.29946658932016, 135.8913561622483 60.37017235849211, 95.80394642048924 33.38379640836396, 55.71653667873021 6.397420458235814, 8.258015831653204 -36.44271914771733, -36.1194277638389 -85.70157891456071, -80.496871359331 -134.9604386814041, -118.1700159981269 -186.6162508952718, -140.8417888525599 -229.2924224944479, -163.5135617069928 -271.9685940936241, -169.3329129453443 -302.1808046959204, -157.0181980036334 -313.2751655947934, -144.7034830619226 -324.3695264936664, -115.2601438686159 -315.4402322628383, -75.17273412685691 -288.4538563127102, -35.08532438509788 -261.467480362582, 12.37319646197913 -218.6273407566289, 56.75064005747123 -169.3684809897855)",47.98422278319748
43,43,1491,0.642797650889916,"Ellipse(xy=(4.749631607152522, -127.53502995217312), width=500, height=125, angle=47.955568914883614)",25800.0,2021-10-27 07:10:00,4749.631607152522,-127535.02995217312,"LINEARRING (51.16373862122607 -169.3916981196961, 95.56581123601968 -120.1550378642399, 133.2647844587891 -68.51807261260144, 155.9578970160443 -25.85324460182569, 178.6510095732996 16.8115834089501, 184.4854693411083 47.02087995042265, 172.1763042772443 58.12139810412106, 159.8671392133803 69.22191625781946, 130.4193381233662 60.3073478848822, 90.31843739130534 33.34102319643546, 50.21753665924446 6.374698507988768, 2.737597207872603 -36.44170152919398, -41.66447540692102 -85.67836178465018, -86.06654802171464 -134.9150220401064, -123.765521244484 -186.5519872917448, -146.4586338017393 -229.2168153025206, -169.1517463589946 -271.8816433132963, -174.9862061268033 -302.0909398547689, -162.6770410629393 -313.1914580084673, -150.3678759990752 -324.2919761621657, -120.9200749090612 -315.3774077892284, -80.81917417700029 -288.4110831007817, -40.71827344493941 -261.444758412335, 6.761666006432441 -218.6283583751523, 51.16373862122607 -169.3916981196961)",47.955568914883614
44,44,1710,0.8026332029550542,"Ellipse(xy=(27.01352976580523, -138.66697903149995), width=500, height=125, angle=53.49574731027771)",26100.0,2021-10-27 07:15:00,27013.52976580523,-138666.97903149994,"LINEARRING (77.25182405398772 -175.8471321647775, 116.6929915316674 -122.5537266290244, 149.2306370869362 -67.51837086411903, 167.6987219566039 -22.86196317191788, 186.1668068262716 21.79444452028329, 189.0574936828539 52.42590625181003, 175.7341422989156 62.28619812122997, 162.4107909149773 72.14648999064991, 133.961193916861 60.43056284178218, 96.6510448237654 29.71871364027183, 59.3408957306698 -0.9931355612385175, 16.21640295530248 -48.1934203624692, -23.22476452237725 -101.4868258982223, -62.66593200005698 -154.7802314339755, -95.20357755532568 -209.8155871988808, -113.6716624249934 -254.471994891082, -132.1397472946611 -299.1284025832832, -135.0304341512434 -329.7598643148099, -121.7070827673051 -339.6201561842299, -108.3837313833669 -349.4804480536498, -79.93413438525053 -337.7645209047821, -42.62398529215494 -307.0526717032717, -5.313836199059338 -276.3408225017614, 37.81065657630798 -229.1405377005307, 77.25182405398772 -175.8471321647775)",53.49574731027771
45,45,1588,0.6936980030375849,"Ellipse(xy=(21.44755522614159, -144.23295357116453), width=500, height=125, angle=59.03877077911696)",26400.0,2021-10-27 07:20:00,21447.555226141587,-144232.95357116451,"LINEARRING (75.04228142835559 -176.3865742585726, 109.1512409584546 -119.5326241286591, 136.220699306204 -61.61170228508465, 150.2889224706286 -15.38021946524336, 164.3571456350533 30.8512633545979, 164.2755255082522 61.61871135516674, 150.0620379757738 70.14595123769149, 135.8485504432954 78.67319112021625, 108.6636638052613 64.26401151865525, 74.49453380378492 30.09186699028922, 40.32540380230849 -4.080277538076786, 1.961788554026576 -55.22538275384295, -32.14717097607242 -112.0793328837565, -66.25613050617142 -168.93328301367, -93.32558885392086 -226.8542048572444, -107.3938120183455 -273.0856876770857, -121.4620351827701 -319.317170496927, -121.380415055969 -350.0846184974958, -107.1669275234906 -358.6118583800205, -92.95343999101226 -367.1390982625453, -65.76855335297816 -352.7299186609843, -31.59942335150174 -318.5577741326183, 2.569706649974684 -284.3856296042522, 40.9333218982566 -233.2405243884861, 75.04228142835559 -176.3865742585726)",59.03877077911696
46,46,1623,0.7257146920970251,"Ellipse(xy=(21.44755522614159, -144.23295357116453), width=500, height=125, angle=61.70010862438786)",26700.0,2021-10-27 07:25:00,21447.555226141587,-144232.95357116451,"LINEARRING (76.4774459954688 -173.8633623080672, 107.9097510006434 -115.4869718093193, 132.2606053240915 -56.37162138180169, 144.1670159458598 -9.536780794572422, 156.073426567628 37.29805979265683, 154.5632877984391 68.02853325485066, 139.9691901737521 75.88660950614431, 125.3750925490651 83.74468575743796, 98.8885794971647 68.08878767830134, 66.34299808396722 32.36694509981353, 33.79741667076972 -3.354897478674303, -2.150030538010974 -56.22615433551405, -33.58233554318562 -114.6025448342619, -65.01464054836026 -172.9789353330098, -89.36549487180835 -232.0942857605274, -101.2719054935766 -278.9291263477567, -113.1783161153448 -325.7639669349859, -111.6681773461559 -356.4944403971797, -97.07407972146892 -364.3525166484734, -82.47998209678195 -372.210592899767, -55.99346904488152 -356.5546948206304, -23.44788763168404 -320.8328522421426, 9.097693781513456 -285.1110096636547, 45.04514099029415 -232.239752806815, 76.4774459954688 -173.8633623080672)",61.70010862438786
47,47,1389,0.522946950950991,"Ellipse(xy=(27.01352976580523, -127.53502995217406), width=500, height=125, angle=67.68636573338918)",27000.0,2021-10-27 07:30:00,27013.52976580523,-127535.02995217405,"LINEARRING (84.83349199857639 -151.264799597093, 110.00632588705 -89.92866669303767, 128.0592586090473 -28.59612734739311, 135.0163412762153 19.22503854687932, 141.9734239433833 67.04620444115173, 137.2666415714949 97.45161050679218, 121.932608345481 103.7448189789106, 106.5985751194672 110.038027451029, 81.88924693200664 91.70522573287437, 53.2465665107302 52.78400061071306, 24.60388608945376 13.86277548855176, -5.633598578492311 -42.46912740319976, -30.80643246696593 -103.8052603072551, -55.97926635543955 -165.1413932113105, -74.03219907743684 -226.473932556955, -80.98928174460487 -274.2950984512274, -87.94636441177286 -322.1162643454999, -83.2395820398844 -352.5216704111403, -67.90554881387057 -358.8148788832587, -52.57151558785674 -365.1080873553771, -27.86218740039617 -346.7752856372225, 0.7804930208802574 -307.8540605150612, 29.4231734421567 -268.9328353928998, 59.66065811010277 -212.6009325011483, 84.83349199857639 -151.264799597093)",67.68636573338918
48,48,1572,0.5957112295330536,"Ellipse(xy=(32.57950430546887, -138.66697903149995), width=500, height=125, angle=71.7089097085719)",27300.0,2021-10-27 07:35:00,32579.504305468872,-138666.97903149994,"LINEARRING (91.9216476283968 -158.2822798408447, 112.7298019566797 -95.33139836130553, 126.4358468929199 -32.88355536688526, 130.0211851284618 15.30783656634378, 133.6065233640036 63.49922849957281, 126.7784279127326 93.49955567814101, 111.0407075428478 98.70159426021175, 95.30298717296301 103.9036328422825, 71.94055704435735 83.88265941942356, 46.09872122088908 43.04806100094703, 20.25688539742082 2.213462582470555, -5.95448468917612 -56.10079674261605, -26.76263901745905 -119.0516782221552, -47.57079334574198 -182.0025597016944, -61.27683828198214 -244.4504026961146, -64.86217651752401 -292.6417946293437, -68.44751475306589 -340.8331865625727, -61.61941930179485 -370.8335137411409, -45.88169893191007 -376.0355523232116, -30.14397856202527 -381.2375909052824, -6.781548433419601 -361.2166174824234, 19.06028739004866 -320.3820190639469, 44.90212321351693 -279.5474206454704, 71.11349330011387 -221.2331613203838, 91.9216476283968 -158.2822798408447)",71.7089097085719
49,49,1410,0.7581758429293737,"Ellipse(xy=(49.27742792445794, -155.36490265048994), width=500, height=125, angle=71.74108090830111)",27600.0,2021-10-27 07:40:00,49277.42792445794,-155364.90265048994,"LINEARRING (108.6305757534172 -174.9468801500609, 129.4033803014831 -111.9843249540678, 143.0743590298184 -49.52879595094906, 146.6326375550387 -1.33539847098001, 150.1909160802591 46.85799900898905, 143.34597672174 76.85448752833082, 127.6053379227418 82.04768866534729, 111.8646991237435 87.24088980236377, 88.51351432096916 67.20680168686704, 62.69461092578928 26.35769968699805, 36.87570753060939 -14.49140231287097, 10.69708464356449 -72.82036995492587, -10.07571990450137 -135.782925150919, -30.84852445256723 -198.7454803469121, -44.5195031809025 -261.2010093500308, -48.07778170612288 -309.3944068299999, -51.63606023134325 -357.5878043099689, -44.79112087282417 -387.5842928293107, -29.05048207382589 -392.7774939663271, -13.30984327482761 -397.9706951033436, 10.04134152794672 -377.9366069878469, 35.8602449231266 -337.0875049879779, 61.67914831830649 -296.2384029881089, 87.85777120535138 -237.909435346054, 108.6305757534172 -174.9468801500609)",71.74108090830111
